e_;k_;d_;c_;c_local;provid;b_;b_local;culture;faith;terrain;baronytype
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_prattville;Prattville;8713;b_us_al_prattville;Prattville;tuskegean;evangelical;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_prattville;Prattville;8714;b_us_al_fort_deposit;Fort Deposit;tuskegean;evangelical;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_prattville;Prattville;8715;b_us_al_selmont_west_selmont;Selmont-West Selmont;tuskegean;evangelical;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_greenville;Greenville;8716;b_us_al_greenville;Greenville;muscogee;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_greenville;Greenville;8717;b_us_al_monroeville;Monroeville;muscogee;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_greenville;Greenville;8718;b_us_al_camden;Camden;muscogee;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_demopolis;Demopolis;8719;b_us_al_demopolis;Demopolis;tuskegean;evangelical;farmlands;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_demopolis;Demopolis;8720;b_us_al_thomasville;Thomasville;tuskegean;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_demopolis;Demopolis;8721;b_us_al_grove_hill;Grove Hill;tuskegean;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_pickens;Pickens;8722;b_us_sc_greenville;Greenville;appalachian;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_pickens;Pickens;8723;b_us_sc_anderson;Anderson;appalachian;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_pickens;Pickens;8724;b_us_sc_spartanburg;Spartanburg;appalachian;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_pickens;Pickens;8725;b_us_sc_travelers_rest;Travelers Rest;appalachian;evangelical;hills;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_columbia;Columbia;8726;b_us_sc_columbia;Columbia;dixie;evangelical;farmlands;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_columbia;Columbia;8727;b_us_sc_lexington;Lexington;dixie;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_columbia;Columbia;8728;b_us_sc_saint_andrews;Saint Andrews;dixie;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_columbia;Columbia;8729;b_us_sc_oak_grove;Oak Grove;dixie;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_rock_hill;Rock Hill;8730;b_us_sc_rock_hill;Rock Hill;appalachian;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_rock_hill;Rock Hill;8731;b_us_sc_newberry;Newberry;appalachian;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_rock_hill;Rock Hill;8732;b_us_sc_gaffney;Gaffney;appalachian;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_rock_hill;Rock Hill;8733;b_us_sc_chester;Chester;appalachian;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_sumter;Sumter;8734;b_us_sc_sumter;Sumter;southron;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_sumter;Sumter;8735;b_us_sc_lake_city;Lake City;southron;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_sumter;Sumter;8736;b_us_sc_manning;Manning;southron;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_greenwood;Greenwood;8737;b_us_sc_greenwood;Greenwood;dixie;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_greenwood;Greenwood;8738;b_us_sc_edgefield;Edgefield;dixie;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_greenwood;Greenwood;8739;b_us_sc_abbeville;Abbeville;dixie;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_lancaster;Lancaster;8740;b_us_sc_lancaster;Lancaster;dixie;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_lancaster;Lancaster;8741;b_us_sc_lugoff;Lugoff;dixie;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_santee;c_us_sc_lancaster;Lancaster;8742;b_us_sc_bethune;Bethune;dixie;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_charleston;Charleston;8743;b_us_sc_charleston;Charleston;southron;evangelical;wetlands;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_charleston;Charleston;8744;b_us_sc_summerville;Summerville;southron;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_charleston;Charleston;8745;b_us_sc_goose_creek;Goose Creek;southron;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_charleston;Charleston;8746;b_us_sc_awendaw;Awendaw;southron;evangelical;flooded_forests;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_myrtle_beach;Myrtle Beach;8747;b_us_sc_myrtle_beach;Myrtle Beach;lumbee;evangelical;floodplains;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_myrtle_beach;Myrtle Beach;8748;b_us_sc_conway;Conway;lumbee;evangelical;floodplains;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_myrtle_beach;Myrtle Beach;8749;b_us_sc_georgetown;Georgetown;lumbee;evangelical;flooded_forests;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_hilton_head_island;Hilton Head Island;8750;b_us_sc_hilton_head_island;Hilton Head Island;gullah;charismaticism;flooded_forests;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_hilton_head_island;Hilton Head Island;8751;b_us_sc_beaufort;Beaufort;gullah;charismaticism;flooded_forests;castle_holding
e_dixie;k_palmetto;d_lowcountry;c_us_sc_hilton_head_island;Hilton Head Island;8752;b_us_sc_hollywood;Hollywood;gullah;charismaticism;flooded_forests;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_aiken;Aiken;8753;b_us_sc_aiken;Aiken;dixie;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_aiken;Aiken;8754;b_us_sc_new_ellenton;New Ellenton;dixie;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_calhoun;Calhoun;8755;b_us_sc_orangeburg;Orangeburg;tuskegean;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_calhoun;Calhoun;8756;b_us_sc_walterboro;Walterboro;tuskegean;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_calhoun;Calhoun;8757;b_us_sc_ridgeville;Ridgeville;tuskegean;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_calhoun;Calhoun;8758;b_us_sc_holly_hill;Holly Hill;tuskegean;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_boiling_springs;Boiling Springs;8759;b_us_sc_boiling_springs;Boiling Springs;tuskegean;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_boiling_springs;Boiling Springs;8760;b_us_sc_hampton;Hampton;tuskegean;evangelical;forest;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_barnwell;Barnwell;8761;b_us_sc_barnwell;Barnwell;dixie;evangelical;plains;castle_holding
e_dixie;k_palmetto;d_midcountry;c_us_sc_barnwell;Barnwell;8762;b_us_sc_swansea;Swansea;dixie;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_jackson;Jackson;8763;b_us_ms_jackson;Jackson;tuskegean;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_jackson;Jackson;8764;b_us_ms_crystal_springs;Crystal Springs;tuskegean;evangelical;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_pearl;Pearl;8765;b_us_ms_pearl;Pearl;tuskegean;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_pearl;Pearl;8766;b_us_ms_magee;Magee;tuskegean;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_pearl;Pearl;8767;b_us_ms_morton;Morton;tuskegean;evangelical;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_meridian;Meridian;8768;b_us_ms_meridian;Meridian;tuskegean;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_meridian;Meridian;8769;b_us_al_livingston;Livingston;tuskegean;evangelical;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_meridian;Meridian;8770;b_us_ms_de_kalb;De Kalb;tuskegean;evangelical;farmlands;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_canton;Canton;8771;b_us_ms_canton;Canton;dixie;evangelical;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_canton;Canton;8772;b_us_ms_kosciusko;Kosciusko;dixie;evangelical;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_canton;Canton;8773;b_us_ms_durant;Durant;dixie;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_canton;Canton;8774;b_us_ms_carthage;Carthage;dixie;evangelical;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_philadelphia;Philadelphia;8775;b_us_ms_philadelphia;Philadelphia;tuskegean;evangelical;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_philadelphia;Philadelphia;8776;b_us_ms_forest;Forest;tuskegean;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_choctaw;c_us_ms_philadelphia;Philadelphia;8777;b_us_ms_newton;Newton;tuskegean;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_tupelo;Tupelo;8778;b_us_ms_tupelo;Tupelo;dixie;revelationist;farmlands;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_tupelo;Tupelo;8779;b_us_ms_booneville;Booneville;dixie;revelationist;farmlands;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_columbus;Columbus;8780;b_us_ms_columbus;Columbus;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_columbus;Columbus;8781;b_us_ms_amory;Amory;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_columbus;Columbus;8782;b_us_al_red_bay;Red Bay;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_starkville;Starkville;8783;b_us_ms_starkville;Starkville;dixie;revelationist;farmlands;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_starkville;Starkville;8784;b_us_ms_west_point;West Point;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_starkville;Starkville;8785;b_us_ms_aberdeen;Aberdeen;dixie;revelationist;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_oxford;Oxford;8786;b_us_ms_oxford;Oxford;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_oxford;Oxford;8787;b_us_ms_new_albany0;New Albany;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_chickasaw;c_us_ms_oxford;Oxford;8788;b_us_ms_new_albany;New Albany;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_greenville;Greenville;8789;b_us_ms_greenville;Greenville;tuskegean;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_greenville;Greenville;8790;b_us_ms_indianola;Indianola;tuskegean;evangelical;floodplains;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_greenville;Greenville;8791;b_us_ms_rolling_fork;Rolling Fork;tuskegean;evangelical;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_greenville;Greenville;8792;b_us_ms_silver_city;Silver City;tuskegean;evangelical;floodplains;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_clarksdale;Clarksdale;8793;b_us_ms_cleveland;Cleveland;tuskegean;revelationist;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_clarksdale;Clarksdale;8794;b_us_ms_clarksdale;Clarksdale;tuskegean;revelationist;farmlands;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_clarksdale;Clarksdale;8795;b_us_ms_tutwiler;Tutwiler;tuskegean;revelationist;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_hernando;Hernando;8796;b_us_ms_hernando;Hernando;tuskegean;revelationist;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_hernando;Hernando;8797;b_us_ms_batesville;Batesville;tuskegean;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_hernando;Hernando;8798;b_us_ms_senatobia;Senatobia;tuskegean;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_greenwood;Greenwood;8799;b_us_ms_greenwood;Greenwood;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_greenwood;Greenwood;8800;b_us_ms_eupora;Eupora;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_greenwood;Greenwood;8801;b_us_ms_coffeeville;Coffeeville;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_greenwood;Greenwood;8802;b_us_ms_vaiden;Vaiden;dixie;revelationist;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_vicksburg;Vicksburg;8803;b_us_ms_vicksburg;Vicksburg;dixie;evangelical;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_yazoo;c_us_ms_vicksburg;Vicksburg;8804;b_us_ms_mayersville;Mayersville;dixie;evangelical;flooded_forests;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_hattiesburg;Hattiesburg;8805;b_us_ms_hattiesburg;Hattiesburg;gulfard;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_hattiesburg;Hattiesburg;8806;b_us_ms_columbia;Columbia;gulfard;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_hattiesburg;Hattiesburg;8807;b_us_ms_wiggins;Wiggins;gulfard;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_lawrence;Lawrence;8808;b_us_ms_mccomb;McComb;gulfard;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_lawrence;Lawrence;8809;b_us_ms_brookhaven;Brookhaven;gulfard;voodoo;plains;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_lawrence;Lawrence;8810;b_us_ms_holly_springs;Holly Springs;gulfard;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_laurel;Laurel;8811;b_us_ms_laurel;Laurel;tuskegean;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_laurel;Laurel;8812;b_us_ms_collins;Collins;tuskegean;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_laurel;Laurel;8813;b_us_ms_bay_springs;Bay Springs;tuskegean;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_al_jackson;Jackson;8814;b_us_al_jackson;Jackson;gulfard;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_al_jackson;Jackson;8815;b_us_ms_lucedale;Lucedale;gulfard;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_al_jackson;Jackson;8816;b_us_ms_richton;Richton;gulfard;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_waynesboro;Waynesboro;8817;b_us_ms_waynesboro;Waynesboro;tuskegean;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_waynesboro;Waynesboro;8818;b_us_ms_quitman;Quitman;tuskegean;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_pine_belt;c_us_ms_waynesboro;Waynesboro;8819;b_us_al_butler;Butler;tuskegean;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_natchez;c_us_ms_natchez;Natchez;8820;b_us_ms_natchez;Natchez;tuskegean;catholic;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_natchez;c_us_ms_natchez;Natchez;8821;b_us_ms_bude;Bude;tuskegean;catholic;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_natchez;c_us_ms_natchez;Natchez;8822;b_us_ms_woodville;Woodville;tuskegean;catholic;floodplains;castle_holding
e_dixie;k_magnolia_archduchy;d_natchez;c_us_ms_fayette;Fayette;8823;b_us_ms_port_gibson;Port Gibson;tuskegean;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_natchez;c_us_ms_fayette;Fayette;8824;b_us_ms_fayette;Fayette;tuskegean;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_natchez;c_us_ms_fayette;Fayette;8825;b_us_ms_veto;Veto;tuskegean;voodoo;forest;castle_holding
e_dixie;k_magnolia_archduchy;d_natchez;c_us_ms_fayette;Fayette;8826;b_us_ms_sarepta;Sarepta;tuskegean;voodoo;forest;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_07_guatemala_city;Guatemala City;8827;b_gt_07_guatemala_city;Guatemala City;chapin;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_07_guatemala_city;Guatemala City;8828;b_gt_07_san_juan_sacatep_quez;San Juan Sacatepéquez;chapin;qabantajik;plains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_07_guatemala_city;Guatemala City;8829;b_gt_03_chimaltenango;Chimaltenango;chapin;qabantajik;hills;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_07_guatemala_city;Guatemala City;8830;b_gt_07_chinautla;Chinautla;chapin;qabantajik;farmlands;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_07_guatemala_city;Guatemala City;8831;b_gt_03_yepocapa;Yepocapa;chapin;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_06_escuintla;Escuintla;8832;b_gt_20_mazatenango;Mazatenango;chapin;qabantajik;jungle;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_06_escuintla;Escuintla;8833;b_gt_06_escuintla;Escuintla;chapin;qabantajik;jungle;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_06_escuintla;Escuintla;8834;b_gt_06_santa_luc_a_cotzumalguapa;Santa Lucía Cotzumalguapa;chapin;qabantajik;plains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_06_escuintla;Escuintla;8835;b_gt_06_puerto_san_jos_;Puerto San José;chapin;qabantajik;plains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_06_escuintla;Escuintla;8836;b_gt_06_tiquisate;Tiquisate;chapin;qabantajik;plains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_10_jalapa;Jalapa;8837;b_gt_22_zacapa;Zacapa;quichean;qabantajik;farmlands;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_10_jalapa;Jalapa;8838;b_gt_04_chiquimula;Chiquimula;quichean;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_10_jalapa;Jalapa;8839;b_gt_10_jalapa;Jalapa;quichean;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_10_jalapa;Jalapa;8840;b_gt_05_sanarate;Sanarate;quichean;qabantajik;hills;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_11_jutiapa;Jutiapa;8841;b_gt_18_barberena;Barberena;chapin;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_11_jutiapa;Jutiapa;8842;b_gt_11_jutiapa;Jutiapa;chapin;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_11_jutiapa;Jutiapa;8843;b_gt_11_jalpatagua;Jalpatagua;chapin;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_11_jutiapa;Jutiapa;8844;b_gt_11_asunci_n_mita;Asunción Mita;chapin;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_guatemala;c_gt_11_jutiapa;Jutiapa;8845;b_gt_18_chiquimulilla;Chiquimulilla;chapin;qabantajik;plains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_13_quetzaltenango;Quetzaltenango;8846;b_gt_13_quetzaltenango;Quetzaltenango;chapin;qabantajik;farmlands;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_13_quetzaltenango;Quetzaltenango;8847;b_gt_15_retalhuleu;Retalhuleu;chapin;qabantajik;plains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_13_quetzaltenango;Quetzaltenango;8848;b_gt_13_coatepeque;Coatepeque;chapin;qabantajik;jungle;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_13_quetzaltenango;Quetzaltenango;8849;b_gt_17_malacat_n;Malacatán;chapin;qabantajik;jungle;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_13_quetzaltenango;Quetzaltenango;8850;b_gt_17_san_marcos;San Marcos;chapin;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_14_chichicastenango;Chichicastenango;8851;b_gt_19_solol_;Sololá;quichean;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_14_chichicastenango;Chichicastenango;8852;b_gt_21_totonicap_n;Totonicapán;quichean;qabantajik;plains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_14_chichicastenango;Chichicastenango;8853;b_gt_14_chichicastenango;Chichicastenango;quichean;qabantajik;hills;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_14_chichicastenango;Chichicastenango;8854;b_gt_02_salam_;Salamá;quichean;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_14_chichicastenango;Chichicastenango;8855;b_gt_02_rabinal;Rabinal;quichean;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_08_huehuetenango;Huehuetenango;8856;b_gt_08_huehuetenango;Huehuetenango;quichean;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_08_huehuetenango;Huehuetenango;8857;b_gt_08_jacaltenango;Jacaltenango;quichean;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_08_huehuetenango;Huehuetenango;8858;b_gt_08_barillas;Barillas;quichean;qabantajik;mountains;castle_holding
e_centroamerica;k_guatemala;d_los_altos;c_gt_08_huehuetenango;Huehuetenango;8859;b_gt_08_san_miguel_acat_n;San Miguel Acatán;quichean;qabantajik;mountains;castle_holding
